username;lotacao;valor;beneficiario;timestamp
YOGTV;YHAAF;1212070.44;21.659.490/8552-05;26/06/2025 07:01
YOGTV;YHAAF;1443205.12;71.078.931/6105-79;08/06/2025 04:17
YOGTV;YHAAF;1300004.37;83.171.663/9121-03;07/03/2025 08:18
YOGTV;YHAAF;1232256.8;77.115.068/1271-32;24/08/2025 20:37
YOGTV;YHAAF;1219264.53;69.564.017/2932-56;22/05/2025 11:23
YOGTV;YHAAF;1615828.75;31.892.808/3484-01;21/06/2025 19:23
YOGTV;YHAAF;917886.62;78.237.575/3397-10;14/01/2025 11:13
YOGTV;YHAAF;1656015.21;24.978.047/5002-41;02/09/2025 05:49
YOGTV;YHAAF;1195119.59;30.228.360/5514-12;15/08/2025 06:22
YOGTV;YHAAF;3125.29;02.102.269/9865-73;25/03/2025 12:17
YOGTV;YHAAF;590180.54;64.558.556/5071-61;02/02/2025 21:55
YOGTV;YHAAF;477143.07;40.627.975/4575-33;27/01/2025 20:39
YOGTV;YHAAF;300856.68;69.564.017/2932-56;19/09/2025 18:10
YOGTV;YHAAF;1086810.51;16.671.533/7394-08;30/06/2025 14:36
YOGTV;YHAAF;427691.08;78.237.575/3397-10;01/04/2025 06:42
YOGTV;YHAAF;324583.83;99.062.003/5653-00;06/04/2025 21:05
YOGTV;YHAAF;1908132.39;76.663.239/3476-42;02/03/2025 07:43
YOGTV;YHAAF;1981757.91;42.603.855/9011-11;24/03/2025 16:57
YOGTV;YHAAF;691203.93;18.308.513/8350-35;07/08/2025 09:01
YOGTV;YHAAF;468535.22;47.238.592/2640-48;16/06/2025 14:54
YOGTV;YHAAF;88412.65;18.065.989/4309-47;16/04/2025 04:28
YOGTV;YHAAF;1196060.92;62.834.658/7517-12;23/04/2025 23:14
YOGTV;YHAAF;1553482.92;07.685.626/8638-35;24/07/2025 02:28
YOGTV;YHAAF;1443358.56;90.821.502/3557-05;21/09/2025 10:16
YOGTV;YHAAF;1727104.75;65.776.529/4527-14;31/05/2025 13:12
YOGTV;YHAAF;171170.37;13.763.929/2759-97;11/03/2025 14:30
YOGTV;YHAAF;1961487.74;99.062.003/5653-00;16/08/2025 18:40
YOGTV;YHAAF;1975690.24;82.000.983/7927-10;31/08/2025 20:19
YOGTV;YHAAF;1623596.01;50.265.545/3341-44;01/06/2025 14:09
YOGTV;YHAAF;1532946.22;60.805.746/8241-56;18/04/2025 12:45
YOGTV;YHAAF;1593503.2;15.468.975/2020-96;12/08/2025 02:55
YOGTV;YHAAF;1920185.57;32.864.182/5209-96;11/02/2025 08:12
YOGTV;YHAAF;1697894.99;67.946.819/5733-11;12/05/2025 23:00
YOGTV;YHAAF;459099.29;65.769.837/7055-13;11/04/2025 13:46
YOGTV;YHAAF;590636.22;48.861.897/3000-54;25/02/2025 02:23
YOGTV;YHAAF;1018659.41;81.560.434/6041-67;17/09/2025 02:42
YOGTV;YHAAF;256979.57;66.895.153/6842-64;09/01/2025 22:28
YOGTV;YHAAF;860085.23;08.473.755/8220-42;05/09/2025 18:24
YOGTV;YHAAF;1446391.3;77.251.086/9704-34;20/08/2025 23:55
YOGTV;YHAAF;141500.73;01.361.970/5402-95;15/08/2025 08:03
YOGTV;YHAAF;1829607.61;36.502.642/6527-10;16/01/2025 10:42
YOGTV;YHAAF;941232.17;17.170.674/7255-30;30/05/2025 10:16
YOGTV;YHAAF;1812505.03;65.776.529/4527-14;11/04/2025 15:39
YOGTV;YHAAF;1182493.97;88.393.097/2996-33;14/08/2025 21:13
YOGTV;YHAAF;859924.42;64.562.616/3644-16;24/05/2025 10:35
YOGTV;YHAAF;595115.88;40.627.975/4575-33;16/04/2025 00:10
YOGTV;YHAAF;453834.58;07.942.071/1397-46;01/02/2025 15:47
YOGTV;YHAAF;1150197.69;21.618.019/6951-31;08/03/2025 03:20
YOGTV;YHAAF;181312.56;48.861.897/3000-54;24/03/2025 19:31
YOGTV;YHAAF;581281.53;47.768.754/5283-08;11/09/2025 18:13
YOGTV;YHAAF;1552233.38;64.284.049/5602-31;29/05/2025 10:44
YOGTV;YHAAF;1198743.69;93.150.755/2346-50;08/05/2025 08:13
YOGTV;YHAAF;1481396.07;84.205.610/3690-34;11/03/2025 09:28
YOGTV;YHAAF;1184515.53;48.861.897/3000-54;08/08/2025 05:52
YOGTV;YHAAF;1932233.66;15.468.975/2020-96;06/08/2025 10:13
YOGTV;YHAAF;1174711.47;37.697.931/6129-96;11/08/2025 05:50
YOGTV;YHAAF;1605689.24;59.868.363/5267-16;29/07/2025 00:56
YOGTV;YHAAF;1117988.98;51.147.249/7233-53;04/04/2025 18:10
YOGTV;YHAAF;767308.2;58.924.638/7770-55;29/09/2025 07:50
YOGTV;YHAAF;582719.08;07.417.078/2965-00;03/08/2025 20:43
YOGTV;YHAAF;476068.74;50.265.545/3341-44;24/04/2025 14:17
YOGTV;YHAAF;1959180.02;64.643.239/0798-34;07/04/2025 10:21
YOGTV;YHAAF;1028139.31;41.519.578/2888-06;24/05/2025 20:46
YOGTV;YHAAF;162126.68;98.363.814/0074-40;18/06/2025 09:14
YOGTV;YHAAF;1891702.67;73.799.031/7143-25;22/09/2025 21:11
YOGTV;YHAAF;1129347.6;66.344.754/4179-14;09/03/2025 10:03
YOGTV;YHAAF;1106326.78;89.636.743/5984-36;25/06/2025 21:06
YOGTV;YHAAF;364670.88;28.612.855/1952-60;15/07/2025 20:07
YOGTV;YHAAF;1284014.84;58.924.638/7770-55;29/03/2025 08:02
YOGTV;YHAAF;1652016.41;64.284.049/5602-31;24/09/2025 21:47
YOGTV;YHAAF;1776842.56;12.480.505/2616-50;23/03/2025 02:26
YOGTV;YHAAF;1310842.63;36.952.069/1891-84;06/06/2025 00:44
YOGTV;YHAAF;1219680.14;18.037.961/1121-04;13/08/2025 21:34
YOGTV;YHAAF;1846107.75;07.848.583/8636-08;24/07/2025 01:47
YOGTV;YHAAF;730151.16;92.892.395/4359-21;24/09/2025 13:54
YOGTV;YHAAF;1218181.35;12.480.505/2616-50;08/02/2025 19:38
YOGTV;YHAAF;1599977.92;54.714.337/7021-19;13/08/2025 23:24
YOGTV;YHAAF;1114825.39;59.868.363/5267-16;09/08/2025 21:22
YOGTV;YHAAF;1509463.77;35.525.291/4035-80;19/01/2025 14:33
YOGTV;YHAAF;1623780.32;99.951.134/1415-65;27/01/2025 13:54
YOGTV;YHAAF;1582420.6;76.751.306/2140-28;15/09/2025 19:27
YOGTV;YHAAF;200980.92;50.265.545/3341-44;04/06/2025 15:04
YOGTV;YHAAF;1273876.97;48.739.356/8584-58;22/01/2025 14:01
YOGTV;YHAAF;868198.77;90.428.450/0169-23;02/04/2025 17:17
YOGTV;YHAAF;1332210.46;29.166.611/7911-18;20/05/2025 02:00
YOGTV;YHAAF;1300190.23;36.952.069/1891-84;13/03/2025 09:46
YOGTV;YHAAF;397122.16;38.119.097/1565-60;03/06/2025 20:29
YOGTV;YHAAF;1701346.77;44.637.227/5562-21;24/09/2025 22:14
YOGTV;YHAAF;1767264.93;33.103.006/5527-74;18/02/2025 04:02
YOGTV;YHAAF;1302260.53;30.931.942/4784-45;20/01/2025 15:43
YOGTV;YHAAF;1535621.2;74.394.889/5457-59;26/01/2025 19:51
YOGTV;YHAAF;1523985.47;99.062.003/5653-00;23/05/2025 08:56
YOGTV;YHAAF;679157.02;61.424.766/9258-41;16/09/2025 06:19
YOGTV;YHAAF;1459857.21;76.663.239/3476-42;16/01/2025 19:41
YOGTV;YHAAF;899381.34;99.246.053/8017-50;30/06/2025 05:17
YOGTV;YHAAF;1317127.18;84.250.770/0143-02;15/08/2025 15:29
YOGTV;YHAAF;1330650.22;28.916.123/6733-44;05/07/2025 18:23
YOGTV;YHAAF;1927034.58;08.798.202/0294-67;18/05/2025 14:40
YOGTV;YHAAF;337854.25;21.659.490/8552-05;16/03/2025 02:37
YOGTV;YHAAF;1273141.06;89.636.743/5984-36;15/06/2025 09:32
YOGTV;YHAAF;1806782.96;66.344.754/4179-14;01/02/2025 08:23
YOGTV;YHAAF;800225.87;64.562.616/3644-16;04/02/2025 23:31
YOGTV;YHAAF;1929268.99;65.481.915/2373-81;06/02/2025 23:34
YOGTV;YHAAF;461533.04;58.808.146/7221-00;21/01/2025 18:16
YOGTV;YHAAF;496634.19;40.210.131/2355-06;03/04/2025 13:29
YOGTV;YHAAF;1552070.21;21.659.490/8552-05;29/08/2025 22:36
YOGTV;YHAAF;784032.16;36.952.069/1891-84;09/08/2025 00:55
YOGTV;YHAAF;1031698.95;07.942.071/1397-46;25/05/2025 17:49
YOGTV;YHAAF;520953.24;88.422.438/1001-62;21/08/2025 22:42
YOGTV;YHAAF;308926.53;05.569.670/5907-85;22/04/2025 15:38
YOGTV;YHAAF;1878744.39;66.895.153/6842-64;06/03/2025 12:39
YOGTV;YHAAF;1350918.98;71.078.931/6105-79;07/09/2025 23:37
YOGTV;YHAAF;1725046.55;52.857.878/5550-11;08/05/2025 11:04
YOGTV;YHAAF;834225.51;99.455.748/9781-62;11/05/2025 04:10
YOGTV;YHAAF;1327048.82;38.119.097/1565-60;12/01/2025 08:10
YOGTV;YHAAF;1386823.46;64.558.556/5071-61;14/04/2025 17:58
YOGTV;YHAAF;1820731.81;16.671.533/7394-08;19/02/2025 09:55
YOGTV;YHAAF;652873.86;40.855.778/9898-24;04/06/2025 21:07
YOGTV;YHAAF;1598939.68;50.746.516/9735-39;21/08/2025 15:04
YOGTV;YHAAF;1972401.44;47.238.592/2640-48;01/01/2025 02:02
YOGTV;YHAAF;176024.34;83.501.983/0946-43;02/01/2025 16:35
YOGTV;YHAAF;654444.13;18.125.728/9988-23;21/07/2025 09:07
YOGTV;YHAAF;1939876.83;02.618.103/9145-11;09/03/2025 01:52
YOGTV;YHAAF;1254702.38;22.286.077/2310-07;27/02/2025 01:56
YOGTV;YHAAF;1614635.48;79.886.652/9576-59;24/03/2025 14:01
YOGTV;YHAAF;125389.43;67.946.819/5733-11;14/08/2025 01:11
YOGTV;YHAAF;1930505.68;44.637.227/5562-21;26/08/2025 15:01
YOGTV;YHAAF;300672.65;15.527.147/5657-10;21/07/2025 03:15
YOGTV;YHAAF;1566872.85;12.663.157/1313-61;13/08/2025 20:31
YOGTV;YHAAF;739756.44;44.637.227/5562-21;01/04/2025 21:32
YOGTV;YHAAF;349991.49;40.053.547/2416-14;05/01/2025 18:49
YOGTV;YHAAF;1880828.86;78.237.575/3397-10;07/09/2025 20:08
YOGTV;YHAAF;1246164.76;47.768.754/5283-08;02/08/2025 02:22
YOGTV;YHAAF;1180112.13;45.025.767/7086-88;25/07/2025 20:22
YOGTV;YHAAF;1831463.27;31.973.675/5576-50;30/08/2025 23:53
YOGTV;YHAAF;1859823.36;15.468.975/2020-96;02/07/2025 18:03
YOGTV;YHAAF;588728.49;05.569.670/5907-85;01/03/2025 14:37
YOGTV;YHAAF;1630884.09;33.103.006/5527-74;19/02/2025 07:12
YOGTV;YHAAF;68237.57;48.739.356/8584-58;21/07/2025 22:35
YOGTV;YHAAF;644872.95;34.100.571/2708-42;21/06/2025 07:08
YOGTV;YHAAF;60946.78;87.342.526/5131-94;27/08/2025 22:12
YOGTV;YHAAF;845019.96;60.805.746/8241-56;05/04/2025 14:19
YOGTV;YHAAF;330394.6;21.659.490/8552-05;10/05/2025 02:25
YOGTV;YHAAF;1110212.21;58.808.146/7221-00;05/04/2025 01:12
YOGTV;YHAAF;641936.97;18.308.513/8350-35;27/06/2025 07:45
YOGTV;YHAAF;1989259.08;59.868.363/5267-16;30/05/2025 11:56
YOGTV;YHAAF;1217926.63;35.525.291/4035-80;26/05/2025 09:27
YOGTV;YHAAF;1356228.63;33.081.976/2579-86;06/09/2025 07:50
YOGTV;YHAAF;1769335.68;78.260.014/4742-73;30/09/2025 06:34
YOGTV;YHAAF;694593.82;33.103.006/5527-74;15/09/2025 07:46
YOGTV;YHAAF;1521199.37;77.769.311/8944-98;13/09/2025 15:50
YOGTV;YHAAF;531774.53;84.205.610/3690-34;29/09/2025 18:15
YOGTV;YHAAF;1138454.1;01.186.785/0473-27;30/04/2025 21:30
YOGTV;YHAAF;1885124.74;07.685.626/8638-35;29/07/2025 21:54
YOGTV;YHAAF;1978120.16;86.714.800/8947-86;19/05/2025 22:19
YOGTV;YHAAF;1982126.36;99.303.679/4386-57;16/04/2025 22:36
YOGTV;YHAAF;251321.15;62.834.658/7517-12;15/06/2025 15:34
YOGTV;YHAAF;206006.0;66.895.153/6842-64;08/06/2025 08:17
YOGTV;YHAAF;70625.58;67.946.819/5733-11;24/09/2025 07:36
YOGTV;YHAAF;78766.21;40.210.131/2355-06;30/01/2025 15:31
YOGTV;YHAAF;1940076.61;33.034.261/9912-00;17/09/2025 12:49
YOGTV;YHAAF;1408801.35;00.611.251/4402-69;27/03/2025 14:15
YOGTV;YHAAF;1609307.62;66.433.756/0165-60;18/03/2025 08:52
YOGTV;YHAAF;3362.71;32.864.182/5209-96;25/08/2025 00:46
YOGTV;YHAAF;1349954.92;49.357.133/7080-98;31/08/2025 16:30
YOGTV;YHAAF;1332205.26;11.578.768/1977-90;15/01/2025 05:41
YOGTV;YHAAF;656203.8;54.714.337/7021-19;14/08/2025 22:50
YOGTV;YHAAF;396389.67;89.952.851/3504-75;31/08/2025 01:18
YOGTV;YHAAF;1603772.05;54.714.337/7021-19;28/01/2025 15:02
YOGTV;YHAAF;433508.16;07.417.078/2965-00;19/08/2025 16:26
YOGTV;YHAAF;688690.31;17.892.066/4704-42;17/03/2025 23:35
YOGTV;YHAAF;1533586.49;41.741.812/6115-65;21/06/2025 03:45
YOGTV;YHAAF;1005480.93;30.931.942/4784-45;20/08/2025 21:34
YOGTV;YHAAF;1630422.45;31.973.675/5576-50;18/06/2025 03:59
YOGTV;YHAAF;1720481.18;53.892.200/6063-97;23/07/2025 08:21
YOGTV;YHAAF;866621.26;72.739.040/0981-10;24/01/2025 19:42
YOGTV;YHAAF;647594.51;66.895.153/6842-64;11/02/2025 10:10
YOGTV;YHAAF;1396488.57;90.525.401/7364-05;04/02/2025 12:44
YOGTV;YHAAF;82844.22;40.627.975/4575-33;23/03/2025 06:27
YOGTV;YHAAF;1621305.87;78.065.047/1978-38;03/06/2025 11:44
YOGTV;YHAAF;1711114.48;00.635.952/3587-36;03/01/2025 17:38
YOGTV;YHAAF;1015337.34;40.855.778/9898-24;28/03/2025 10:17
YOGTV;YHAAF;1377984.72;77.769.311/8944-98;28/08/2025 16:11
YOGTV;YHAAF;1963842.51;80.235.959/6755-09;19/03/2025 21:16
YOGTV;YHAAF;1325140.94;99.845.268/2978-52;06/06/2025 22:42
YOGTV;YHAAF;798544.53;45.482.369/2848-07;19/03/2025 18:56
YOGTV;YHAAF;336052.1;90.525.401/7364-05;06/09/2025 01:14
YOGTV;YHAAF;1528492.1;54.500.293/7460-91;07/07/2025 21:40
YOGTV;YHAAF;1581395.57;58.924.638/7770-55;24/01/2025 16:26
YOGTV;YHAAF;1634481.23;13.360.106/8513-34;24/06/2025 00:56
YOGTV;YHAAF;915152.95;90.428.450/0169-23;06/08/2025 23:47
YOGTV;YHAAF;1906876.2;37.697.931/6129-96;16/04/2025 15:20
YOGTV;YHAAF;1739982.56;94.585.306/7037-97;05/05/2025 19:35
YOGTV;YHAAF;1169273.06;73.761.724/0875-70;17/02/2025 05:09
YOGTV;YHAAF;1360969.51;66.433.756/0165-60;05/07/2025 13:14
YOGTV;YHAAF;1157365.95;64.562.616/3644-16;21/03/2025 05:50
YOGTV;YHAAF;84974.39;99.951.134/1415-65;13/09/2025 02:08
YOGTV;YHAAF;313834.37;88.422.438/1001-62;16/08/2025 06:17
YOGTV;YHAAF;344619.14;01.186.785/0473-27;23/09/2025 17:39
YOGTV;YHAAF;419126.71;40.855.778/9898-24;08/07/2025 00:34
YOGTV;YHAAF;1296487.84;73.799.031/7143-25;02/04/2025 12:24
YOGTV;YHAAF;176808.43;26.488.733/7835-47;22/07/2025 13:26
YOGTV;YHAAF;79591.15;96.850.387/4982-07;08/07/2025 01:56
YOGTV;YHAAF;861614.69;48.739.356/8584-58;13/02/2025 22:23
YOGTV;YHAAF;1113467.35;64.128.644/9088-96;30/01/2025 04:40
YOGTV;YHAAF;1818074.66;54.500.293/7460-91;30/08/2025 05:40
YOGTV;YHAAF;433188.57;64.128.644/9088-96;08/05/2025 11:40
YOGTV;YHAAF;1769585.14;64.284.049/5602-31;12/03/2025 01:04
YOGTV;YHAAF;883263.15;07.942.071/1397-46;26/04/2025 12:20
YOGTV;YHAAF;1295947.29;67.357.563/9022-20;02/03/2025 17:15
YOGTV;YHAAF;1943072.44;90.821.502/3557-05;31/03/2025 16:19
YOGTV;YHAAF;833153.02;52.283.781/8716-37;25/03/2025 05:44
YOGTV;YHAAF;1271131.66;67.946.819/5733-11;28/09/2025 11:00
YOGTV;YHAAF;1124274.16;29.166.611/7911-18;21/02/2025 21:07
YOGTV;YHAAF;1999487.68;90.428.450/0169-23;24/08/2025 00:38
YOGTV;YHAAF;459321.51;61.424.766/9258-41;28/03/2025 08:54
YOGTV;YHAAF;819011.02;65.776.529/4527-14;18/03/2025 13:38
YOGTV;YHAAF;453892.87;86.714.800/8947-86;10/02/2025 11:51
YOGTV;YHAAF;1476702.33;89.952.851/3504-75;30/07/2025 06:48
YOGTV;YHAAF;1464783.0;78.237.575/3397-10;08/01/2025 07:55
YOGTV;YHAAF;673324.35;54.500.293/7460-91;08/09/2025 03:48
YOGTV;YHAAF;1147576.55;06.310.637/8920-37;06/03/2025 04:17
YOGTV;YHAAF;112339.26;11.578.768/1977-90;30/03/2025 15:06
YOGTV;YHAAF;1097591.23;98.363.814/0074-40;19/05/2025 20:12
YOGTV;YHAAF;1880256.4;02.618.103/9145-11;12/08/2025 21:52
YOGTV;YHAAF;8656.58;51.147.249/7233-53;06/07/2025 14:17
YOGTV;YHAAF;660357.79;60.529.426/1635-48;02/03/2025 01:31
YOGTV;YHAAF;307157.98;58.808.146/7221-00;24/02/2025 06:19
YOGTV;YHAAF;39064.83;71.078.931/6105-79;17/08/2025 20:40
YOGTV;YHAAF;263667.12;29.665.738/3033-06;05/04/2025 13:48
YOGTV;YHAAF;590039.06;78.237.575/3397-10;06/04/2025 17:28
YOGTV;YHAAF;1652178.26;34.748.855/7934-35;24/07/2025 12:15
YOGTV;YHAAF;994057.72;46.373.703/8305-17;25/09/2025 19:36
YOGTV;YHAAF;1813849.05;30.931.942/4784-45;18/06/2025 17:00
YOGTV;YHAAF;546867.22;00.611.251/4402-69;01/04/2025 20:27
YOGTV;YHAAF;1789520.41;34.100.571/2708-42;30/01/2025 01:43
YOGTV;YHAAF;1379247.55;90.821.502/3557-05;11/07/2025 22:51
YOGTV;YHAAF;671197.97;77.769.311/8944-98;05/04/2025 09:42
YOGTV;YHAAF;1147711.59;64.643.239/0798-34;04/08/2025 02:20
YOGTV;YHAAF;1277467.71;99.455.748/9781-62;12/07/2025 04:49
YOGTV;YHAAF;1317085.24;01.688.417/9976-36;13/04/2025 06:52
YOGTV;YHAAF;874992.95;54.714.337/7021-19;14/09/2025 02:06
YOGTV;YHAAF;1487341.99;60.805.746/8241-56;23/05/2025 18:03
YOGTV;YHAAF;429704.13;04.806.112/6980-95;15/09/2025 19:04
YOGTV;YHAAF;1758998.4;90.428.450/0169-23;18/08/2025 11:18
YOGTV;YHAAF;475419.43;69.564.017/2932-56;11/01/2025 08:32
YOGTV;YHAAF;853648.15;07.685.626/8638-35;19/06/2025 08:11
YOGTV;YHAAF;1073842.81;88.968.845/4867-79;31/07/2025 02:19
YOGTV;YHAAF;1258419.03;42.240.643/5265-10;06/02/2025 19:36
YOGTV;YHAAF;1781204.93;33.103.006/5527-74;02/03/2025 23:11
YOGTV;YHAAF;31044.11;77.115.068/1271-32;07/03/2025 06:49
YOGTV;YHAAF;1314205.94;99.062.003/5653-00;25/02/2025 12:40
YOGTV;YHAAF;1203456.8;99.062.003/5653-00;16/03/2025 05:38
YOGTV;YHAAF;1918268.44;60.805.746/8241-56;09/02/2025 18:11
YOGTV;YHAAF;1798092.22;76.751.306/2140-28;07/02/2025 12:52
YOGTV;YHAAF;240830.6;30.931.942/4784-45;31/01/2025 12:33
YOGTV;YHAAF;113544.07;24.978.047/5002-41;12/06/2025 18:36
YOGTV;YHAAF;1311076.32;30.228.360/5514-12;23/08/2025 16:27
YOGTV;YHAAF;1144940.18;58.808.146/7221-00;15/05/2025 06:52
YOGTV;YHAAF;1592438.81;04.806.112/6980-95;11/04/2025 17:25
YOGTV;YHAAF;494935.11;79.886.652/9576-59;20/03/2025 01:10
YOGTV;YHAAF;878001.91;28.612.855/1952-60;27/07/2025 09:34
YOGTV;YHAAF;304973.84;90.525.401/7364-05;20/01/2025 15:26
YOGTV;YHAAF;1439282.69;19.537.060/7912-89;22/05/2025 02:33
YOGTV;YHAAF;572238.39;28.612.855/1952-60;08/01/2025 10:29
YOGTV;YHAAF;1887495.54;18.308.513/8350-35;22/08/2025 14:03
YOGTV;YHAAF;1499035.9;86.714.800/8947-86;17/08/2025 03:43
YOGTV;YHAAF;1802667.46;15.527.147/5657-10;22/04/2025 01:48
YOGTV;YHAAF;250240.54;50.321.619/0847-60;23/01/2025 02:36
YOGTV;YHAAF;1145302.06;74.394.889/5457-59;11/07/2025 03:02
YOGTV;YHAAF;346401.6;00.611.251/4402-69;08/07/2025 19:47
YOGTV;YHAAF;62926.79;60.611.200/5964-39;17/07/2025 09:55
YOGTV;YHAAF;499251.99;47.768.754/5283-08;30/01/2025 15:49
YOGTV;YHAAF;1302307.95;31.892.808/3484-01;20/06/2025 21:29
YOGTV;YHAAF;61877.8;07.046.850/4027-23;27/06/2025 14:19
YOGTV;YHAAF;1148429.07;72.739.040/0981-10;18/05/2025 22:06
YOGTV;YHAAF;865380.0;98.654.093/1268-69;04/04/2025 05:27
YOGTV;YHAAF;883305.38;19.537.060/7912-89;19/04/2025 13:12
YOGTV;YHAAF;1953197.58;58.924.638/7770-55;01/09/2025 03:28
YOGTV;YHAAF;835030.92;16.858.007/3461-31;26/05/2025 17:28
YOGTV;YHAAF;887774.96;94.585.306/7037-97;18/02/2025 04:37
YOGTV;YHAAF;134721.73;78.065.047/1978-38;07/07/2025 10:31
YOGTV;YHAAF;72547.76;72.739.040/0981-10;21/04/2025 11:32
YOGTV;YHAAF;1518011.52;99.062.003/5653-00;16/09/2025 14:50
YOGTV;YHAAF;1381273.44;67.357.563/9022-20;05/07/2025 17:31
YOGTV;YHAAF;1735184.55;61.931.102/8045-75;28/07/2025 18:42
YOGTV;YHAAF;46521.19;59.868.363/5267-16;10/07/2025 17:31
YOGTV;YHAAF;1475433.89;89.636.743/5984-36;15/05/2025 13:42
YOGTV;YHAAF;843816.58;78.237.575/3397-10;28/09/2025 03:44
YOGTV;YHAAF;392894.8;17.892.066/4704-42;01/02/2025 06:32
YOGTV;YHAAF;1719675.59;74.394.889/5457-59;13/06/2025 01:22
YOGTV;YHAAF;1797367.49;77.769.311/8944-98;11/04/2025 02:56
YOGTV;YHAAF;37848.02;68.269.403/7779-69;07/06/2025 18:36
YOGTV;YHAAF;1789170.68;67.125.797/5977-75;24/04/2025 23:41
YOGTV;YHAAF;416377.23;99.095.208/6131-09;18/08/2025 22:47
YOGTV;YHAAF;1396476.75;66.433.756/0165-60;26/02/2025 13:43
YOGTV;YHAAF;476880.71;59.868.363/5267-16;17/09/2025 18:11
YOGTV;YHAAF;1188455.45;41.582.107/5676-44;01/02/2025 23:26
YOGTV;YHAAF;629484.87;31.973.675/5576-50;16/06/2025 08:05
YOGTV;YHAAF;1779600.41;92.892.395/4359-21;05/05/2025 05:55
YOGTV;YHAAF;1492955.65;32.864.182/5209-96;06/09/2025 18:33
YOGTV;YHAAF;1379061.46;48.861.897/3000-54;15/05/2025 11:30
YOGTV;YHAAF;967198.9;41.741.812/6115-65;04/04/2025 05:51
YOGTV;YHAAF;888679.34;90.525.401/7364-05;26/08/2025 13:54
YOGTV;YHAAF;583120.11;33.103.006/5527-74;16/04/2025 19:28
YOGTV;YHAAF;398118.95;21.618.019/6951-31;20/03/2025 12:11
YOGTV;YHAAF;656407.21;78.237.575/3397-10;01/06/2025 21:27
YOGTV;YHAAF;888804.1;77.681.467/4643-29;24/05/2025 15:45
YOGTV;YHAAF;281093.05;65.481.915/2373-81;09/04/2025 03:42
YOGTV;YHAAF;1285063.23;04.806.112/6980-95;24/06/2025 05:50
YOGTV;YHAAF;1703675.72;99.852.288/4603-52;02/07/2025 07:11
YOGTV;YHAAF;732776.0;24.782.864/1782-39;18/02/2025 07:59
YOGTV;YHAAF;1737343.78;34.100.571/2708-42;22/05/2025 14:48
YOGTV;YHAAF;200413.78;45.025.767/7086-88;06/05/2025 22:37
YOGTV;YHAAF;607230.56;11.578.768/1977-90;23/07/2025 18:43
YOGTV;YHAAF;1989365.85;60.987.016/5363-20;24/07/2025 23:40
YOGTV;YHAAF;1731285.77;44.637.227/5562-21;27/05/2025 04:01
YOGTV;YHAAF;1883913.47;18.037.961/1121-04;25/04/2025 11:57
YOGTV;YHAAF;1249396.87;00.635.952/3587-36;31/05/2025 23:31
YOGTV;YHAAF;1502798.31;66.344.754/4179-14;13/06/2025 14:09
YOGTV;YHAAF;213310.05;77.251.086/9704-34;21/07/2025 09:40
YOGTV;YHAAF;1947395.35;77.251.086/9704-34;09/04/2025 15:23
YOGTV;YHAAF;149014.02;24.978.047/5002-41;25/08/2025 11:58
YOGTV;YHAAF;263805.92;88.422.438/1001-62;19/06/2025 06:30
YOGTV;YHAAF;1067862.44;99.062.003/5653-00;16/05/2025 20:02
YOGTV;YHAAF;333734.44;36.502.642/6527-10;13/02/2025 20:44
YOGTV;YHAAF;1666122.25;45.025.767/7086-88;25/05/2025 01:17
YOGTV;YHAAF;763298.63;64.284.049/5602-31;30/06/2025 12:29
YOGTV;YHAAF;1887736.17;13.763.929/2759-97;01/04/2025 11:59
YOGTV;YHAAF;782378.69;31.892.808/3484-01;16/03/2025 05:54
YOGTV;YHAAF;139012.88;64.284.049/5602-31;02/05/2025 06:14
YOGTV;YHAAF;46891.13;80.235.959/6755-09;03/01/2025 07:48
YOGTV;YHAAF;361465.51;33.103.006/5527-74;05/05/2025 18:25
YOGTV;YHAAF;964295.27;53.892.200/6063-97;18/06/2025 10:22
YOGTV;YHAAF;728183.49;68.269.403/7779-69;07/03/2025 21:26
YOGTV;YHAAF;46260.13;53.892.200/6063-97;11/05/2025 20:51
YOGTV;YHAAF;428238.39;99.095.208/6131-09;15/02/2025 12:13
YOGTV;YHAAF;118074.14;38.119.097/1565-60;16/02/2025 05:42
YOGTV;YHAAF;982983.44;62.590.801/9756-17;15/06/2025 05:46
YOGTV;YHAAF;207420.65;36.912.871/3214-30;17/03/2025 04:28
YOGTV;YHAAF;650243.25;51.296.576/3740-03;26/06/2025 01:07
YOGTV;YHAAF;1993636.65;08.473.755/8220-42;07/01/2025 02:18
YOGTV;YHAAF;576052.81;40.210.131/2355-06;03/04/2025 01:42
YOGTV;YHAAF;632172.62;50.746.516/9735-39;23/02/2025 11:24
YOGTV;YHAAF;642562.21;02.419.822/1821-46;27/06/2025 08:43
YOGTV;YHAAF;1807213.32;31.901.533/3065-01;08/02/2025 12:24
YOGTV;YHAAF;978484.64;98.654.093/1268-69;30/03/2025 03:09
YVEYK;YNQCQ;1702769.44;23.006.808/0804-36;28/07/2025 06:05
YVEYK;YNQCQ;1728286.15;04.806.112/6980-95;05/07/2025 12:35
YVEYK;YNQCQ;1225069.48;66.344.754/4179-14;10/05/2025 04:27
YVEYK;YNQCQ;247290.81;61.931.102/8045-75;28/03/2025 01:33
YVEYK;YNQCQ;1983149.14;60.611.200/5964-39;16/04/2025 11:11
YVEYK;YNQCQ;939378.03;18.308.513/8350-35;29/05/2025 18:24
